annee,consommation ,consommation_normale ,energie ,epci,nom_epci ,secteur
2010,2 629 730,2 629 730,GN,249500513,Grand-Orly Seine Bièvre,IND
2010,13 720,13 720,PP+CMS,249500513,Grand-Orly Seine Bièvre,IND
2010,35 160,35 160,URB,249500513,Grand-Orly Seine Bièvre,IND
2010,198 620,164 310,BOIS,249500513,Grand-Orly Seine Bièvre,RES
2010,1 112 010,1 069 740,ELEC,249500513,Grand-Orly Seine Bièvre,RES
2010,2 466 390,2 146 530,GN,249500513,Grand-Orly Seine Bièvre,RES
2010,352 850,307 540,PP+CMS,249500513,Grand-Orly Seine Bièvre,RES
2010,791 730,689 340,URB,249500513,Grand-Orly Seine Bièvre,RES
2010,3 800,3 160,BOIS,249500513,Grand-Orly Seine Bièvre,TER
2010,2 134 070,2 074 630,ELEC,249500513,Grand-Orly Seine Bièvre,TER
2010,1 555 740,1 337 000,GN,249500513,Grand-Orly Seine Bièvre,TER
2010,149 290,130 300,PP+CMS,249500513,Grand-Orly Seine Bièvre,TER
2010,510 250,439 020,URB,249500513,Grand-Orly Seine Bièvre,TER
2010,2 611 420,2 611 420,PP+CMS,249500513,Grand-Orly Seine Bièvre,TRAF
2010,10,10,ELEC,249500513,Haut Val d'Oise,AGR
2010,2 170,2 170,PP+CMS,249500513,Haut Val d'Oise,AGR
2010,15 840,15 840,ELEC,249500513,Haut Val d'Oise,IND
2010,40 110,40 110,GN,249500513,Haut Val d'Oise,IND
2010,3 270,3 270,PP+CMS,249500513,Haut Val d'Oise,IND
2010,23 650,19 620,BOIS,249500513,Haut Val d'Oise,RES
2010,88 770,84 530,ELEC,249500513,Haut Val d'Oise,RES
2010,140 800,122 240,GN,249500513,Haut Val d'Oise,RES
2010,18 010,15 640,PP+CMS,249500513,Haut Val d'Oise,RES
2010,76 940,74 860,ELEC,249500513,Haut Val d'Oise,TER
2010,63 640,54 750,GN,200054781,Haut Val d'Oise,TER
2010,4 170,3 640,PP+CMS,200054781,Haut Val d'Oise,TER
2010,139 000,139 000,PP+CMS,200054781,Haut Val d'Oise,TRAF
2010,150,150,ELEC,200054781,Haute Vallée de Chevreuse,AGR
2010,3 050,3 050,PP+CMS,200054781,Haute Vallée de Chevreuse,AGR
2010,4 380,4 380,ELEC,200054781,Haute Vallée de Chevreuse,IND
2010,160,160,PP+CMS,200054781,Haute Vallée de Chevreuse,IND
2010,19 480,16 180,BOIS,200054781,Haute Vallée de Chevreuse,RES
2010,78 510,75 360,ELEC,200054781,Haute Vallée de Chevreuse,RES
2010,148 140,128 300,GN,200054781,Haute Vallée de Chevreuse,RES
2010,28 940,24 950,PP+CMS,200054781,Haute Vallée de Chevreuse,RES
2010,1 690,1 400,BOIS,200054781,Haute Vallée de Chevreuse,TER
2010,40 010,38 870,ELEC,200054781,Haute Vallée de Chevreuse,TER
2010,42 460,36 870,GN,200054781,Haute Vallée de Chevreuse,TER
2010,3 060,2 690,PP+CMS,200054781,Haute Vallée de Chevreuse,TER
2010,103 580,103 580,PP+CMS,200054781,Haute Vallée de Chevreuse,TRAF
2010,410,410,ELEC,200054781,Le Dourdannais en Hurepoix,AGR
2010,6 580,6 580,PP+CMS,200054781,Le Dourdannais en Hurepoix,AGR
2010,10 000,10 000,ELEC,200054781,Le Dourdannais en Hurepoix,IND
2010,7 310,7 310,GN,200054781,Le Dourdannais en Hurepoix,IND
2010,330,330,PP+CMS,200054781,Le Dourdannais en Hurepoix,IND
2010,22 360,18 590,BOIS,200054781,Le Dourdannais en Hurepoix,RES
2010,76 210,72 850,ELEC,200054781,Le Dourdannais en Hurepoix,RES
2010,103 450,90 020,GN,200054781,Le Dourdannais en Hurepoix,RES
2010,21 500,18 630,PP+CMS,200054781,Le Dourdannais en Hurepoix,RES
2010,10 130,8 860,URB,200023125,Le Dourdannais en Hurepoix,RES
2010,40 960,39 820,ELEC,200023125,Le Dourdannais en Hurepoix,TER
2010,70 130,60 810,GN,200023125,Le Dourdannais en Hurepoix,TER
2010,3 450,3 000,PP+CMS,200023125,Le Dourdannais en Hurepoix,TER
2010,1 790,1 550,URB,200023125,Le Dourdannais en Hurepoix,TER
2010,148 670,148 670,PP+CMS,200023125,Le Dourdannais en Hurepoix,TRAF
2010,390,390,ELEC,200023125,Les Portes Briardes entre Villes et Forêts,AGR
2010,2 720,2 720,PP+CMS,200023125,Les Portes Briardes entre Villes et Forêts,AGR
2010,39 430,39 430,ELEC,200023125,Les Portes Briardes entre Villes et Forêts,IND
2010,53 940,53 940,GN,200023125,Les Portes Briardes entre Villes et Forêts,IND
2010,1 330,1 330,PP+CMS,200023125,Les Portes Briardes entre Villes et Forêts,IND
2010,36 380,31 170,BOIS,200023125,Les Portes Briardes entre Villes et Forêts,RES
2010,127 290,122 160,ELEC,200023125,Les Portes Briardes entre Villes et Forêts,RES
2010,216 450,191 880,GN,200023125,Les Portes Briardes entre Villes et Forêts,RES
2010,21 690,19 430,PP+CMS,200023125,Les Portes Briardes entre Villes et Forêts,RES
2010,2 680,2 300,BOIS,200023125,Les Portes Briardes entre Villes et Forêts,TER
2010,76 210,74 540,ELEC,200023125,Les Portes Briardes entre Villes et Forêts,TER
2010,71 930,63 830,GN,200023125,Les Portes Briardes entre Villes et Forêts,TER
2010,5 670,5 040,PP+CMS,200023125,Les Portes Briardes entre Villes et Forêts,TER
2010,240 840,240 840,PP+CMS,200023125,Les Portes Briardes entre Villes et Forêts,TRAF
2010,70,70,ELEC,200023125,Les Portes de l'Ile de France,AGR
2010,2 790,2 790,GN,200023125,Les Portes de l'Ile de France,AGR
2010,7 230,7 230,PP+CMS,200023125,Les Portes de l'Ile de France,AGR
2010,287 650,287 650,ELEC,200023125,Les Portes de l'Ile de France,IND
2010,119 940,119 940,GN,200023125,Les Portes de l'Ile de France,IND
2010,2 270,2 270,PP+CMS,200023240,Les Portes de l'Ile de France,IND
2010,25 920,21 530,BOIS,200023240,Les Portes de l'Ile de France,RES
2010,75 020,71 530,ELEC,200023240,Les Portes de l'Ile de France,RES
2010,48 490,42 270,GN,200023240,Les Portes de l'Ile de France,RES
2010,39 540,33 820,PP+CMS,200023240,Les Portes de l'Ile de France,RES
2010,31 510,30 660,ELEC,200023240,Les Portes de l'Ile de France,TER
2010,14 050,12 180,GN,200023240,Les Portes de l'Ile de France,TER
2010,1 880,1 630,PP+CMS,200023240,Les Portes de l'Ile de France,TER
2010,272 930,272 930,PP+CMS,200023240,Les Portes de l'Ile de France,TRAF
2010,190,190,ELEC,200023240,L'Orée de la Brie,AGR
2010,4 020,4 020,PP+CMS,200023240,L'Orée de la Brie,AGR
2010,11 480,11 480,ELEC,200023240,L'Orée de la Brie,IND
2010,8 120,8 120,GN,200023240,L'Orée de la Brie,IND
2010,1 240,1 240,PP+CMS,200023240,L'Orée de la Brie,IND
2010,17 410,14 850,BOIS,200023240,L'Orée de la Brie,RES
2010,69 320,66 640,ELEC,200023240,L'Orée de la Brie,RES
2010,112 980,100 220,GN,200023240,L'Orée de la Brie,RES
2010,14 130,12 540,PP+CMS,200023240,L'Orée de la Brie,RES
2010,69 770,68 130,ELEC,200023240,L'Orée de la Brie,TER
2010,67 540,59 680,GN,200023240,L'Orée de la Brie,TER
2010,5 170,4 610,PP+CMS,200023240,L'Orée de la Brie,TER
2010,267 290,267 290,PP+CMS,200023240,L'Orée de la Brie,TRAF
2010,440,440,ELEC,200023240,Marne et Gondoire,AGR
2010,430,430,GN,200023240,Marne et Gondoire,AGR
2010,3 280,3 280,PP+CMS,200023240,Marne et Gondoire,AGR
2010,96 060,96 060,ELEC,200023919,Marne et Gondoire,IND
2010,75 290,75 290,GN,200023919,Marne et Gondoire,IND
2010,2 770,2 770,PP+CMS,200023919,Marne et Gondoire,IND
2010,56 310,48 240,BOIS,200023919,Marne et Gondoire,RES
2010,227 710,219 860,ELEC,200023919,Marne et Gondoire,RES
2010,426 920,379 350,GN,200023919,Marne et Gondoire,RES
2010,41 100,36 750,PP+CMS,200023919,Marne et Gondoire,RES
2010,440 750,431 050,ELEC,200023919,Marne et Gondoire,TER
2010,192 930,170 900,GN,200023919,Marne et Gondoire,TER
2010,18 420,16 410,PP+CMS,200023919,Marne et Gondoire,TER
2010,732 720,732 720,PP+CMS,200023919,Marne et Gondoire,TRAF
2010,220,220,ELEC,200023919,Melun Val de Seine,AGR
2010,9 840,9 840,PP+CMS,200023919,Melun Val de Seine,AGR
2010,91 360,91 360,ELEC,200023919,Melun Val de Seine,IND
2010,218 950,218 950,GN,200023919,Melun Val de Seine,IND
2010,3 220,3 220,PP+CMS,200023919,Melun Val de Seine,IND
2010,1 530,1 530,URB,200023919,Melun Val de Seine,IND
2010,102 900,88 150,BOIS,200023919,Melun Val de Seine,RES
2010,263 470,254 050,ELEC,200023919,Melun Val de Seine,RES
2010,498 710,444 210,GN,200023919,Melun Val de Seine,RES
2010,65 600,58 670,PP+CMS,200023919,Melun Val de Seine,RES
2010,103 370,92 150,URB,200023919,Melun Val de Seine,RES
2010,291 690,284 780,ELEC,200023919,Melun Val de Seine,TER
2010,388 880,344 420,GN,200023919,Melun Val de Seine,TER
2010,25 550,22 740,PP+CMS,200023919,Melun Val de Seine,TER
2010,86 790,76 300,URB,200033090,Melun Val de Seine,TER
2010,1 147 320,1 147 320,PP+CMS,200033090,Melun Val de Seine,TRAF
2010,530,530,ELEC,200033090,Moret Seine et Loing,AGR
2010,13 240,13 240,PP+CMS,200033090,Moret Seine et Loing,AGR
2010,12 370,12 370,ELEC,200033090,Moret Seine et Loing,IND
2010,32 720,32 720,GN,200033090,Moret Seine et Loing,IND
2010,1 760,1 760,PP+CMS,200033090,Moret Seine et Loing,IND
2010,45 330,38 830,BOIS,200033090,Moret Seine et Loing,RES
2010,124 730,120 160,ELEC,200033090,Moret Seine et Loing,RES
2010,188 370,167 120,GN,200033090,Moret Seine et Loing,RES
2010,42 560,37 590,PP+CMS,200033090,Moret Seine et Loing,RES
2010,72 670,70 890,ELEC,200033090,Moret Seine et Loing,TER
2010,31 900,28 230,GN,200033090,Moret Seine et Loing,TER
2010,2 290,2 020,PP+CMS,200033090,Moret Seine et Loing,TER
2010,146 620,146 620,PP+CMS,200033090,Moret Seine et Loing,TRAF
2010,7 700,7 700,ELEC,200033090,Paris,AGR
2010,860,860,GN,200033090,Paris,AGR
2010,401 850,401 850,ELEC,200033090,Paris,IND
2010,75 970,75 970,GN,200033090,Paris,IND
2010,50 100,50 100,PP+CMS,200033090,Paris,IND
2010,291 660,291 660,URB,200033090,Paris,IND
2010,250 750,209 580,BOIS,200033090,Paris,RES
2010,4 628 830,4 414 190,ELEC,200033090,Paris,RES
2010,8 132 830,7 176 760,GN,200033090,Paris,RES
2010,979 890,871 780,PP+CMS,200033090,Paris,RES
2010,1 945 150,1 704 670,URB,200037133,Paris,RES
2010,9 687 680,9 417 210,ELEC,200037133,Paris,TER
2010,3 711 370,3 229 470,GN,200037133,Paris,TER
2010,718 400,627 120,PP+CMS,200037133,Paris,TER
2010,2 084 220,1 801 170,URB,200037133,Paris,TER
2010,5 330 890,5 330 890,PP+CMS,200037133,Paris,TRAF
2010,150,150,ELEC,200037133,Paris - Vallée de la Marne,AGR
2010,1 940,1 940,PP+CMS,200037133,Paris - Vallée de la Marne,AGR
2010,86 040,86 040,ELEC,200037133,Paris - Vallée de la Marne,IND
2010,145 630,145 630,GN,200037133,Paris - Vallée de la Marne,IND
2010,82 700,82 700,PP+CMS,200037133,Paris - Vallée de la Marne,IND
2010,164 740,141 140,BOIS,200037133,Paris - Vallée de la Marne,RES
2010,436 740,421 620,ELEC,200037133,Paris - Vallée de la Marne,RES
2010,994 300,883 140,GN,200037133,Paris - Vallée de la Marne,RES
2010,61 470,55 590,PP+CMS,200037133,Paris - Vallée de la Marne,RES
2010,78 440,69 920,URB,200037133,Paris - Vallée de la Marne,RES
2010,677 640,662 130,ELEC,200037133,Paris - Vallée de la Marne,TER
2010,419 240,370 820,GN,200037133,Paris - Vallée de la Marne,TER
2010,37 960,33 720,PP+CMS,200037133,Paris - Vallée de la Marne,TER
2010,25 050,22 120,URB,200037133,Paris - Vallée de la Marne,TER
2010,985 420,985 420,PP+CMS,200037133,Paris - Vallée de la Marne,TRAF
2010,150,150,ELEC,200037133,Paris Est Marne et Bois,AGR
2010,720,720,GN,200037133,Paris Est Marne et Bois,AGR
2010,550,550,PP+CMS,200037133,Paris Est Marne et Bois,AGR
2010,174 240,174 240,ELEC,200037133,Paris Est Marne et Bois,IND
2010,601 140,601 140,GN,200040251,Paris Est Marne et Bois,IND
2010,6 090,6 090,PP+CMS,200040251,Paris Est Marne et Bois,IND
2010,2 190,2 190,URB,200040251,Paris Est Marne et Bois,IND
2010,119 630,98 750,BOIS,200040251,Paris Est Marne et Bois,RES
2010,932 740,893 620,ELEC,200040251,Paris Est Marne et Bois,RES
2010,2 319 350,2 012 210,GN,200040251,Paris Est Marne et Bois,RES
2010,375 910,326 140,PP+CMS,200040251,Paris Est Marne et Bois,RES
2010,180 270,156 750,URB,200040251,Paris Est Marne et Bois,RES
2010,961 370,932 730,ELEC,200040251,Paris Est Marne et Bois,TER
2010,831 990,714 030,GN,200040251,Paris Est Marne et Bois,TER
2010,74 460,64 420,PP+CMS,200040251,Paris Est Marne et Bois,TER
2010,92 720,79 080,URB,200040251,Paris Est Marne et Bois,TER
2010,1 387 450,1 387 450,PP+CMS,200040251,Paris Est Marne et Bois,TRAF
2010,670,670,ELEC,200040251,Paris Ouest La Défense,AGR
2010,950,950,GN,200040251,Paris Ouest La Défense,AGR
2010,1 520,1 520,PP+CMS,200040251,Paris Ouest La Défense,AGR
2010,383 770,383 770,ELEC,200040251,Paris Ouest La Défense,IND
2010,833 310,833 310,GN,200040251,Paris Ouest La Défense,IND
2010,21 490,21 490,PP+CMS,200040251,Paris Ouest La Défense,IND
2010,5 170,5 170,URB,200040251,Paris Ouest La Défense,IND
2010,73 150,60 560,BOIS,200040251,Paris Ouest La Défense,RES
2010,1 089 170,1 040 520,ELEC,200040251,Paris Ouest La Défense,RES
2010,2 269 020,1 986 820,GN,200040251,Paris Ouest La Défense,RES
2010,367 510,320 950,PP+CMS,200040251,Paris Ouest La Défense,RES
2010,382 090,332 720,URB,200040251,Paris Ouest La Défense,RES
2010,2 772 600,2 686 370,ELEC,200055655,Paris Ouest La Défense,TER
2010,1 373 850,1 174 890,GN,200055655,Paris Ouest La Défense,TER
2010,178 210,153 230,PP+CMS,200055655,Paris Ouest La Défense,TER
2010,372 650,316 760,URB,200055655,Paris Ouest La Défense,TER
2010,1 341 860,1 341 860,PP+CMS,200055655,Paris Ouest La Défense,TRAF
2010,240,240,ELEC,200055655,Paris Terres d'Envol,AGR
2010,300,300,PP+CMS,200055655,Paris Terres d'Envol,AGR
2010,180 040,180 040,ELEC,200055655,Paris Terres d'Envol,IND
2010,710 000,710 000,GN,200055655,Paris Terres d'Envol,IND
2010,6 220,6 220,PP+CMS,200055655,Paris Terres d'Envol,IND
2010,107 290,89 030,BOIS,200055655,Paris Terres d'Envol,RES
2010,547 880,529 290,ELEC,200055655,Paris Terres d'Envol,RES
2010,1 391 930,1 209 590,GN,200055655,Paris Terres d'Envol,RES
2010,154 930,135 510,PP+CMS,200055655,Paris Terres d'Envol,RES
2010,265 870,231 730,URB,200055655,Paris Terres d'Envol,RES
2010,698 340,679 380,ELEC,200055655,Paris Terres d'Envol,TER
2010,825 920,711 300,GN,200055655,Paris Terres d'Envol,TER
2010,70 060,61 510,PP+CMS,200055655,Paris Terres d'Envol,TER
2010,202 520,174 400,URB,200055655,Paris Terres d'Envol,TER
2010,1 307 350,1 307 350,PP+CMS,200055655,Paris Terres d'Envol,TRAF
2010,2 120,2 120,ELEC,200055655,Pays de Fontainebleau,AGR
2010,4 790,4 790,GN,200055655,Pays de Fontainebleau,AGR
2010,21 400,21 400,PP+CMS,200055655,Pays de Fontainebleau,AGR
2010,14 400,14 400,ELEC,200055655,Pays de Fontainebleau,IND
2010,30 250,30 250,GN,200055655,Pays de Fontainebleau,IND
2010,1 300,1 300,PP+CMS,200057958,Pays de Fontainebleau,IND
2010,63 620,54 500,BOIS,200057958,Pays de Fontainebleau,RES
2010,206 010,198 870,ELEC,200057958,Pays de Fontainebleau,RES
2010,446 900,396 580,GN,200057958,Pays de Fontainebleau,RES
2010,71 790,63 570,PP+CMS,200057958,Pays de Fontainebleau,RES
2010,22 280,19 920,URB,200057958,Pays de Fontainebleau,RES
2010,154 040,150 500,ELEC,200057958,Pays de Fontainebleau,TER
2010,166 580,148 050,GN,200057958,Pays de Fontainebleau,TER
2010,9 680,8 600,PP+CMS,200057958,Pays de Fontainebleau,TER
2010,2 200,1 940,URB,200057958,Pays de Fontainebleau,TER
2010,869 550,869 550,PP+CMS,200057958,Pays de Fontainebleau,TRAF
2010,450,450,BOIS,200057958,Pays de Limours,AGR
2010,1 340,1 340,ELEC,200057958,Pays de Limours,AGR
2010,3 340,3 340,GN,200057958,Pays de Limours,AGR
2010,7 020,7 020,PP+CMS,200057958,Pays de Limours,AGR
2010,7 320,7 320,ELEC,200057958,Pays de Limours,IND
2010,23 640,23 640,GN,200057958,Pays de Limours,IND
2010,300,300,PP+CMS,200057958,Pays de Limours,IND
2010,25 960,21 590,BOIS,200057958,Pays de Limours,RES
2010,89 290,85 100,ELEC,200057958,Pays de Limours,RES
2010,103 770,90 180,GN,200057958,Pays de Limours,RES
2010,22 360,19 350,PP+CMS,200057958,Pays de Limours,RES
2010,39 760,38 650,ELEC,200057958,Pays de Limours,TER
2010,38 580,33 350,GN,200057958,Pays de Limours,TER
2010,2 340,2 030,PP+CMS,200057958,Pays de Limours,TER
2010,522 230,522 230,PP+CMS,200059228,Pays de Limours,TRAF
2010,1 050,1 050,ELEC,200059228,Pays de l'Ourcq,AGR
2010,13 620,13 620,PP+CMS,200059228,Pays de l'Ourcq,AGR
2010,66 240,66 240,ELEC,200059228,Pays de l'Ourcq,IND
2010,133 570,133 570,GN,200059228,Pays de l'Ourcq,IND
2010,410,410,PP+CMS,200059228,Pays de l'Ourcq,IND
2010,23 350,20 000,BOIS,200059228,Pays de l'Ourcq,RES
2010,53 030,50 920,ELEC,200059228,Pays de l'Ourcq,RES
2010,42 490,37 810,GN,200059228,Pays de l'Ourcq,RES
2010,23 190,20 360,PP+CMS,200059228,Pays de l'Ourcq,RES
2010,18 970,18 530,ELEC,200059228,Pays de l'Ourcq,TER
2010,21 770,19 200,GN,200059228,Pays de l'Ourcq,TER
2010,1 270,1 130,PP+CMS,200059228,Pays de l'Ourcq,TER
2010,107 000,107 000,PP+CMS,200059228,Pays de l'Ourcq,TRAF
2010,1 000,1 000,ELEC,200059228,Pays de Meaux,AGR
2010,360,360,GN,200059228,Pays de Meaux,AGR
2010,13 210,13 210,PP+CMS,200059228,Pays de Meaux,AGR
2010,122 730,122 730,ELEC,200059228,Pays de Meaux,IND
2010,746 380,746 380,GN,200059228,Pays de Meaux,IND
2010,9 740,9 740,PP+CMS,200059228,Pays de Meaux,IND
2010,91 130,78 070,BOIS,200059228,Pays de Meaux,RES
2010,236 860,227 760,ELEC,200059228,Pays de Meaux,RES
2010,271 280,241 660,GN,200059228,Pays de Meaux,RES
2010,50 820,45 280,PP+CMS,200059228,Pays de Meaux,RES
2010,140 790,125 500,URB,200059228,Pays de Meaux,RES
2010,229 580,224 300,ELEC,200070779,Pays de Meaux,TER
2010,221 170,195 790,GN,200070779,Pays de Meaux,TER
2010,15 670,13 940,PP+CMS,200070779,Pays de Meaux,TER
2010,65 690,57 980,URB,200070779,Pays de Meaux,TER
2010,564 110,564 110,PP+CMS,200070779,Pays de Meaux,TRAF
2010,210,210,ELEC,200070779,Pays de Montereau,AGR
2010,2 200,2 200,GN,200070779,Pays de Montereau,AGR
2010,13 780,13 780,PP+CMS,200070779,Pays de Montereau,AGR
2010,567 880,567 880,ELEC,200070779,Pays de Montereau,IND
2010,386 710,386 710,GN,200070779,Pays de Montereau,IND
2010,78 930,78 930,PP+CMS,200070779,Pays de Montereau,IND
2010,41 500,35 550,BOIS,200070779,Pays de Montereau,RES
2010,105 970,102 030,ELEC,200070779,Pays de Montereau,RES
2010,122 610,109 290,GN,200070779,Pays de Montereau,RES
2010,27 550,24 460,PP+CMS,200070779,Pays de Montereau,RES
2010,33 510,29 930,URB,200070779,Pays de Montereau,RES
2010,90 770,88 760,ELEC,200070779,Pays de Montereau,TER
2010,123 300,109 390,GN,200070779,Pays de Montereau,TER
2010,6 220,5 560,PP+CMS,200070779,Pays de Montereau,TER
2010,8 380,7 400,URB,200070779,Pays de Montereau,TER
2010,344 240,344 240,PP+CMS,200070779,Pays de Montereau,TRAF
2010,1 050,1 050,ELEC,200070779,Pays de Nemours,AGR
2010,360,360,GN,200070779,Pays de Nemours,AGR
2010,13 100,13 100,PP+CMS,200070779,Pays de Nemours,AGR
2010,143 720,143 720,ELEC,200070779,Pays de Nemours,IND
2010,171 230,171 230,GN,200072130,Pays de Nemours,IND
2010,2 750,2 750,PP+CMS,200072130,Pays de Nemours,IND
2010,19 540,19 540,URB,200072130,Pays de Nemours,IND
2010,36 820,31 550,BOIS,200072130,Pays de Nemours,RES
2010,82 740,79 890,ELEC,200072130,Pays de Nemours,RES
2010,123 170,109 440,GN,200072130,Pays de Nemours,RES
2010,35 080,30 940,PP+CMS,200072130,Pays de Nemours,RES
2010,1 150,1 030,URB,200072130,Pays de Nemours,RES
2010,62 260,60 890,ELEC,200072130,Pays de Nemours,TER
2010,80 870,71 810,GN,200072130,Pays de Nemours,TER
2010,4 540,4 050,PP+CMS,200072130,Pays de Nemours,TER
2010,8 040,7 130,URB,200072130,Pays de Nemours,TER
2010,271 440,271 440,PP+CMS,200072130,Pays de Nemours,TRAF
2010,280,280,ELEC,200072130,Pays Houdanais,AGR
2010,11 580,11 580,PP+CMS,200072130,Pays Houdanais,AGR
2010,2 280,2 280,ELEC,200072130,Pays Houdanais,IND
2010,4 270,4 270,GN,200072130,Pays Houdanais,IND
2010,400,400,PP+CMS,200072130,Pays Houdanais,IND
2010,28 680,23 820,BOIS,200072130,Pays Houdanais,RES
2010,95 600,91 110,ELEC,200072130,Pays Houdanais,RES
2010,72 420,62 900,GN,200072130,Pays Houdanais,RES
2010,47 430,40 600,PP+CMS,200072130,Pays Houdanais,RES
2010,31 110,30 280,ELEC,200072130,Pays Houdanais,TER
2010,35 340,30 700,GN,200072130,Pays Houdanais,TER
2010,2 830,2 460,PP+CMS,200072130,Pays Houdanais,TER
2010,160 820,160 820,PP+CMS,200072346,Pays Houdanais,TRAF
2010,1 370,1 370,ELEC,200072346,Plaine Commune,AGR
2010,870,870,GN,200072346,Plaine Commune,AGR
