secteur,annee,insee,commune,emission
Totale,2017,77432,Saint-Rémy-la-Vanne,3.8
Totale,2017,77433,Beautheil-Saints,9.9
Totale,2017,77434,Saint-Sauveur-lès-Bray,0.8
Totale,2017,77435,Saint-Sauveur-sur-?cole,13.8
Totale,2017,77436,Saint-Siméon,2.2
Totale,2017,77437,Saint-Soupplets,81.7
Totale,2017,77438,Saint-Thibault-des-Vignes,58
Totale,2017,77439,Salins,3.6
Totale,2017,77440,Sammeron,5.6
Totale,2017,77441,Samois-sur-Seine,10.1
Totale,2017,77442,Samoreau,9.7
Totale,2017,77443,Sancy,1.4
Totale,2017,77444,Sancy-lès-Provins,5.2
Totale,2017,77445,Savigny-le-Temple,48.7
Totale,2017,77446,Savins,1.5
Totale,2017,77447,Seine-Port,16.2
Totale,2017,77448,Sept-Sorts,4
Totale,2017,77449,Serris,41.7
Totale,2017,77450,Servon,31.5
Totale,2017,77451,Signy-Signets,2.5
Totale,2017,77452,Sigy,0.6
Totale,2017,77453,Sivry-Courtry,21.6
Totale,2017,77454,Sognolles-en-Montois,1.4
Totale,2017,77455,Soignolles-en-Brie,6.5
Totale,2017,77456,Soisy-Bouy,1.5
Totale,2017,77457,Solers,3.4
Totale,2017,77458,Souppes-sur-Loing,20
Totale,2017,77459,Sourdun,11.1
Totale,2017,77460,Tancrou,4.3
Totale,2017,77461,Thénisy,1.7
Totale,2017,77462,Thieux,71.9
Totale,2017,77463,Thomery,9
Totale,2017,77464,Thorigny-sur-Marne,17.2
Totale,2017,77465,Thoury-Férottes,2.5
Totale,2017,77466,Tigeaux,0.8
Totale,2017,77467,La Tombe,1.4
Totale,2017,77468,Torcy,53.6
Totale,2017,77469,Touquin,4.8
Totale,2017,77470,Tournan-en-Brie,20.6
Totale,2017,77471,Tousson,3.7
Totale,2017,77472,La Trétoire,2.1
Totale,2017,77473,Treuzy-Levelay,1.4
Totale,2017,77474,Trilbardou,7.6
Totale,2017,77475,Trilport,13.1
Totale,2017,77476,Trocy-en-Multien,1.8
Totale,2017,77477,Ury,13.7
Totale,2017,77478,Ussy-sur-Marne,11.3
Totale,2017,77479,Vaires-sur-Marne,22
Totale,2017,77480,Valence-en-Brie,15.7
Totale,2017,77481,Vanvillé,2
Totale,2017,77482,Varennes-sur-Seine,11.3
Totale,2017,77483,Varreddes,5.6
Totale,2017,77484,Vaucourtois,0.9
Totale,2017,77485,Le Vaudoué,2.9
Totale,2017,77486,Vaudoy-en-Brie,11.1
Totale,2017,77487,Vaux-le-Pénil,41.2
Totale,2017,77489,Vaux-sur-Lunain,0.9
Totale,2017,77490,Vendrest,2.4
Totale,2017,77492,Verdelot,6.5
Totale,2017,77493,Verneuil-l'?tang,9.5
Totale,2017,77494,Vernou-la-Celle-sur-Seine,11.3
Totale,2017,77495,Vert-Saint-Denis,72.4
Totale,2017,77496,Vieux-Champagne,1.1
Totale,2017,77498,Vignely,0.6
Totale,2017,77500,Villebéon,2
Totale,2017,77501,Villecerf,3.6
Totale,2017,77504,Villemaréchal,3.6
Totale,2017,77505,Villemareuil,7.7
Totale,2017,77506,Villemer,4
Totale,2017,77507,Villenauxe-la-Petite,3.1
Totale,2017,77508,Villeneuve-le-Comte,18.1
Totale,2017,77509,Villeneuve-les-Bordes,2.1
Totale,2017,77510,Villeneuve-Saint-Denis,2.6
Totale,2017,77511,Villeneuve-sous-Dammartin,39.9
Totale,2017,77512,Villeneuve-sur-Bellot,2.9
Totale,2017,77513,Villenoy,22.4
Totale,2017,77514,Villeparisis,61.6
Totale,2017,77515,Villeroy,2.6
Totale,2017,77516,Ville-Saint-Jacques,4.3
Totale,2017,77517,Villevaudé,25.1
Totale,2017,77518,Villiers-en-Bière,11.9
Totale,2017,77519,Villiers-Saint-Georges,7.8
Totale,2017,77520,Villiers-sous-Grez,11.9
Totale,2017,77521,Villiers-sur-Morin,8.3
Totale,2017,77522,Villiers-sur-Seine,1.4
Totale,2017,77523,Villuis,1.4
Totale,2017,77524,Vimpelles,2.4
Totale,2017,77525,Vinantes,18.3
Totale,2017,77526,Vincy-Man?uvre,1.3
Totale,2017,77527,Voinsles,6.1
Totale,2017,77528,Voisenon,6.4
Totale,2017,77529,Voulangis,6
Totale,2017,77530,Voulton,0.8
Totale,2017,77531,Voulx,4.3
Totale,2017,77532,Vulaines-lès-Provins,3
Totale,2017,77533,Vulaines-sur-Seine,6.8
Totale,2017,77534,Yèbles,8.1
Totale,2017,78003,Ablis,36.4
Totale,2017,78005,Achères,56.2
Totale,2017,78006,Adainville,1.7
Totale,2017,78007,Aigremont,9.6
Totale,2017,78009,Allainville,19.5
Totale,2017,78010,Les Alluets-le-Roi,8.7
Totale,2017,78013,Andelu,2.6
Totale,2017,78015,Andrésy,27.7
Totale,2017,78020,Arnouville-lès-Mantes,5.1
Totale,2017,78029,Aubergenville,110.6
Totale,2017,78030,Auffargis,8.8
Totale,2017,78031,Auffreville-Brasseuil,2.6
Totale,2017,78033,Aulnay-sur-Mauldre,3
Totale,2017,78034,Auteuil,3.7
Totale,2017,78036,Autouillet,0.8
Totale,2017,78043,Bailly,65.6
Totale,2017,78048,Bazainville,7.1
Totale,2017,78049,Bazemont,2.9
Totale,2017,78050,Bazoches-sur-Guyonne,3.8
Totale,2017,78053,Béhoust,2.8
Totale,2017,78057,Bennecourt,6.5
Totale,2017,78062,Beynes,20.7
Totale,2017,78068,Blaru,13.6
Totale,2017,78070,Boinville-en-Mantois,1.5
Totale,2017,78071,Boinville-le-Gaillard,2.9
Totale,2017,78072,Boinvilliers,0.7
Totale,2017,78073,Bois-d'Arcy,40.1
Totale,2017,78076,Boissets,2
Totale,2017,78077,La Boissière-?cole,2.4
Totale,2017,78082,Boissy-Mauvoisin,2.2
Totale,2017,78084,Boissy-sans-Avoir,1.8
Totale,2017,78087,Bonnelles,4.8
Totale,2017,78089,Bonnières-sur-Seine,20.1
Totale,2017,78090,Bouafle,24
Totale,2017,78092,Bougival,34.7
Totale,2017,78096,Bourdonné,2.7
Totale,2017,78104,Breuil-Bois-Robert,2
Totale,2017,78107,Bréval,6.5
Totale,2017,78108,Les Bréviaires,5.5
Totale,2017,78113,Brueil-en-Vexin,3.1
Totale,2017,78117,Buc,26.3
Totale,2017,78118,Buchelay,25.7
Totale,2017,78120,Bullion,5.5
Totale,2017,78123,Carrières-sous-Poissy,40.4
Totale,2017,78124,Carrières-sur-Seine,41.2
Totale,2017,78125,La Celle-les-Bordes,2.8
Totale,2017,78126,La Celle-Saint-Cloud,72.4
Totale,2017,78128,Cernay-la-Ville,8.6
Totale,2017,78133,Chambourcy,31.7
Totale,2017,78138,Chanteloup-les-Vignes,19.4
Totale,2017,78140,Chapet,17.4
Totale,2017,78143,Ch?teaufort,8.4
Totale,2017,78146,Chatou,74.1
Totale,2017,78147,Chaufour-lès-Bonnières,6.6
Totale,2017,78152,Chavenay,5.8
Totale,2017,78158,Le Chesnay-Rocquencourt,145.8
Totale,2017,78160,Chevreuse,14.2
Totale,2017,78162,Choisel,3.9
Totale,2017,78163,Civry-la-Forêt,1.5
Totale,2017,78164,Clairefontaine-en-Yvelines,3.5
Totale,2017,78165,Les Clayes-sous-Bois,36
Totale,2017,78168,Coignières,27.2
Totale,2017,78171,Condé-sur-Vesgre,2.3
Totale,2017,78172,Conflans-Sainte-Honorine,105.7
Totale,2017,78185,Courgent,1.3
Totale,2017,78188,Cravent,1.1
Totale,2017,78189,Crespières,8
Totale,2017,78190,Croissy-sur-Seine,31.9
Totale,2017,78192,Dammartin-en-Serve,3.5
Totale,2017,78193,Dampierre-en-Yvelines,5.8
Totale,2017,78194,Dannemarie,0.7
Totale,2017,78196,Davron,2.2
Totale,2017,78202,Drocourt,2.3
Totale,2017,78206,Ecquevilly,31.4
Totale,2017,78208,?lancourt,63.9
Totale,2017,78209,?mancé,2.3
Totale,2017,78217,?p?ne,45.4
Totale,2017,78220,Les Essarts-le-Roi,31.9
Totale,2017,78224,L'?tang-la-Ville,11.5
Totale,2017,78227,?vecquemont,2.4
Totale,2017,78230,La Falaise,1
Totale,2017,78231,Favrieux,1
Totale,2017,78233,Feucherolles,17.9
Totale,2017,78234,Flacourt,0.9
Totale,2017,78236,Flexanville,2.2
Totale,2017,78237,Flins-Neuve-?glise,0.3
Totale,2017,78238,Flins-sur-Seine,28.9
Totale,2017,78239,Follainville-Dennemont,6.5
Totale,2017,78242,Fontenay-le-Fleury,41.3
Totale,2017,78245,Fontenay-Mauvoisin,5.4
Totale,2017,78246,Fontenay-Saint-Père,9.2
Totale,2017,78255,Freneuse,9.8
Totale,2017,78261,Gaillon-sur-Montcient,4.1
Totale,2017,78262,Galluis,8.6
Totale,2017,78263,Gambais,23.7
Totale,2017,78264,Gambaiseuil,0.2
Totale,2017,78265,Garancières,6.6
Totale,2017,78267,Gargenville,19.5
Totale,2017,78269,Gazeran,5
Totale,2017,78276,Gommecourt,2.5
Totale,2017,78278,Goupillières,2.1
Totale,2017,78281,Goussonville,2.5
Totale,2017,78283,Grandchamp,1.2
Totale,2017,78285,Gressey,1.5
Totale,2017,78289,Grosrouvre,2.9
Totale,2017,78290,Guernes,3.6
Totale,2017,78291,Guerville,40.2
Totale,2017,78296,Guitrancourt,4.1
Totale,2017,78297,Guyancourt,96.2
Totale,2017,78299,Hardricourt,9.9
Totale,2017,78300,Hargeville,2.4
Totale,2017,78302,La Hauteville,0.6
Totale,2017,78305,Herbeville,1.5
Totale,2017,78307,Hermeray,2.8
Totale,2017,78310,Houdan,14.7
Totale,2017,78311,Houilles,69.6
Totale,2017,78314,Issou,9.8
Totale,2017,78317,Jambville,1.3
Totale,2017,78320,Notre-Dame-de-la-Mer,47.9
Totale,2017,78321,Jouars-Pontchartrain,30.2
Totale,2017,78322,Jouy-en-Josas,34.2
Totale,2017,78324,Jouy-Mauvoisin,0.9
Totale,2017,78325,Jumeauville,2.1
Totale,2017,78327,Juziers,9
Totale,2017,78329,Lainville-en-Vexin,1.3
Totale,2017,78334,Lévis-Saint-Nom,3.7
Totale,2017,78335,Limay,57.9
Totale,2017,78337,Limetz-Villez,3.7
Totale,2017,78343,Les Loges-en-Josas,5
Totale,2017,78344,Lommoye,2.7
Totale,2017,78346,Longnes,6.7
Totale,2017,78349,Longvilliers,45.4
Totale,2017,78350,Louveciennes,32.4
Totale,2017,78354,Magnanville,11.6
Totale,2017,78356,Magny-les-Hameaux,26.4
Totale,2017,78358,Maisons-Laffitte,60.1
Totale,2017,78361,Mantes-la-Jolie,89.5
Totale,2017,78362,Mantes-la-Ville,68.7
Totale,2017,78364,Marcq,2.8
Totale,2017,78366,Mareil-le-Guyon,5.6
Totale,2017,78367,Mareil-Marly,8.4
Totale,2017,78368,Mareil-sur-Mauldre,4.7
Totale,2017,78372,Marly-le-Roi,37.1
Totale,2017,78380,Maule,16.2
Totale,2017,78381,Maulette,12.7
Totale,2017,78382,Maurecourt,8.2
Totale,2017,78383,Maurepas,40.2
Totale,2017,78384,Médan,5.7
Totale,2017,78385,Ménerville,0.9
Totale,2017,78389,Méré,17.6
Totale,2017,78391,Méricourt,1.3
Totale,2017,78396,Le Mesnil-le-Roi,17.5
Totale,2017,78397,Le Mesnil-Saint-Denis,16.6
Totale,2017,78398,Les Mesnuls,3.8
Totale,2017,78401,Meulan-en-Yvelines,22.9
Totale,2017,78402,Mézières-sur-Seine,35.8
Totale,2017,78403,Mézy-sur-Seine,6.5
Totale,2017,78404,Millemont,4.2
Totale,2017,78406,Milon-la-Chapelle,1.5
Totale,2017,78407,Mittainville,1.8
Totale,2017,78410,Moisson,3.2
Totale,2017,78413,Mondreville,0.8
Totale,2017,78415,Montainville,1.8
Totale,2017,78416,Montalet-le-Bois,0.4
Totale,2017,78417,Montchauvet,2.9
Totale,2017,78418,Montesson,49.8
Totale,2017,78420,Montfort-l'Amaury,8.5
Totale,2017,78423,Montigny-le-Bretonneux,120.9
Totale,2017,78431,Morainvilliers,19.3
Totale,2017,78437,Mousseaux-sur-Seine,1.9
Totale,2017,78439,Mulcent,1.1
Totale,2017,78440,Les Mureaux,80.8
Totale,2017,78442,Neauphle-le-Ch?teau,6.9
Totale,2017,78443,Neauphle-le-Vieux,12.1
Totale,2017,78444,Neauphlette,3.8
Totale,2017,78451,Nézel,4.2
Totale,2017,78455,Noisy-le-Roi,32.9
Totale,2017,78460,Oinville-sur-Montcient,3.5
Totale,2017,78464,Orcemont,2.5
Totale,2017,78465,Orgerus,7.7
Totale,2017,78466,Orgeval,48.3
Totale,2017,78470,Orphin,2.3
Totale,2017,78472,Orsonville,2.1
Totale,2017,78474,Orvilliers,2.6
Totale,2017,78475,Osmoy,2.1
Totale,2017,78478,Paray-Douaville,3.2
Totale,2017,78481,Le Pecq,53
Totale,2017,78484,Perdreauville,2.4
Totale,2017,78486,Le Perray-en-Yvelines,32.9
Totale,2017,78490,Plaisir,95.9
Totale,2017,78497,Poigny-la-Forêt,3.5
Totale,2017,78498,Poissy,107.4
Totale,2017,78499,Ponthévrard,6.7
Totale,2017,78501,Porcheville,5.9
Totale,2017,78502,Le Port-Marly,22.7
Totale,2017,78505,Prunay-le-Temple,1.9
Totale,2017,78506,Prunay-en-Yvelines,24.3
Totale,2017,78513,La Queue-les-Yvelines,21.9
Totale,2017,78516,Raizeux,2.3
Totale,2017,78517,Rambouillet,78.4
Totale,2017,78518,Rennemoulin,1
Totale,2017,78520,Richebourg,5.5
Totale,2017,78522,Rochefort-en-Yvelines,4.2
Totale,2017,78528,Rolleboise,3.7
Totale,2017,78530,Rosay,2.4
Totale,2017,78531,Rosny-sur-Seine,47.4
Totale,2017,78536,Sailly,2.9
Totale,2017,78537,Saint-Arnoult-en-Yvelines,27.5
Totale,2017,78545,Saint-Cyr-l'?cole,62.1
Totale,2017,78548,Saint-Forget,2.6
Totale,2017,78550,Saint-Germain-de-la-Grange,3.1
Totale,2017,78551,Saint-Germain-en-Laye,190.5
Totale,2017,78557,Saint-Hilarion,2.4
Totale,2017,78558,Saint-Illiers-la-Ville,2.9
Totale,2017,78559,Saint-Illiers-le-Bois,0.8
Totale,2017,78561,Saint-Lambert,4.6
Totale,2017,78562,Saint-Léger-en-Yvelines,4.4
Totale,2017,78564,Saint-Martin-de-Bréthencourt,23.3
Totale,2017,78565,Saint-Martin-des-Champs,1.2
Totale,2017,78567,Saint-Martin-la-Garenne,4.7
Totale,2017,78569,Sainte-Mesme,8.4
Totale,2017,78571,Saint-Nom-la-Bretèche,36.4
Totale,2017,78575,Saint-Rémy-lès-Chevreuse,22.5
Totale,2017,78576,Saint-Rémy-l'Honoré,4.4
Totale,2017,78586,Sartrouville,122.6
Totale,2017,78588,Saulx-Marchais,2.2
Totale,2017,78590,Senlisse,3.8
Totale,2017,78591,Septeuil,8.8
Totale,2017,78597,Soindres,1.9
Totale,2017,78601,Sonchamp,25.9
Totale,2017,78605,Tacoignières,1.4
Totale,2017,78606,Le Tartre-Gaudran,0.3
Totale,2017,78608,Le Tertre-Saint-Denis,0.8
Totale,2017,78609,Tessancourt-sur-Aubette,5.1
Totale,2017,78615,Thiverval-Grignon,14
Totale,2017,78616,Thoiry,5.6
Totale,2017,78618,Tilly,1.9
Totale,2017,78620,Toussus-le-Noble,4
Totale,2017,78621,Trappes,100.6
Totale,2017,78623,Le Tremblay-sur-Mauldre,10.1
Totale,2017,78624,Triel-sur-Seine,40.7
Totale,2017,78638,Vaux-sur-Seine,10.1
Totale,2017,78640,Vélizy-Villacoublay,173.7
Totale,2017,78642,Verneuil-sur-Seine,28
Totale,2017,78643,Vernouillet,19
Totale,2017,78644,La Verrière,20
Totale,2017,78646,Versailles,304.2
Totale,2017,78647,Vert,2.6
Totale,2017,78650,Le Vésinet,61.9
Totale,2017,78653,Vicq,2.4
Totale,2017,78655,Vieille-?glise-en-Yvelines,2.9
Totale,2017,78668,La Villeneuve-en-Chevrie,23.7
Totale,2017,78672,Villennes-sur-Seine,19.9
Totale,2017,78674,Villepreux,21.2
Totale,2017,78677,Villette,2.7
Totale,2017,78681,Villiers-le-Mahieu,1.6
Totale,2017,78683,Villiers-Saint-Frédéric,14.5
Totale,2017,78686,Viroflay,36.1
Totale,2017,78688,Voisins-le-Bretonneux,23.1
Totale,2017,91001,Abbéville-la-Rivière,3.6
Totale,2017,91016,Angerville,16.3
Totale,2017,91017,Angervilliers,17.3
Totale,2017,91021,Arpajon,36.9
Totale,2017,91022,Arrancourt,0.6
Totale,2017,91027,Athis-Mons,78
Totale,2017,91035,Authon-la-Plaine,5.5
Totale,2017,91037,Auvernaux,14.7
Totale,2017,91038,Auvers-Saint-Georges,4
Totale,2017,91041,Avrainville,20.4
Totale,2017,91044,Ballainvilliers,23.3
Totale,2017,91045,Ballancourt-sur-Essonne,21.4
Totale,2017,91047,Baulne,6
Totale,2017,91064,Bièvres,52
Totale,2017,91067,Blandy,1.8
Totale,2017,91069,Boigneville,2.8
Totale,2017,91075,Bois-Herpin,0.4
Totale,2017,91079,Boissy-la-Rivière,3.5
Totale,2017,91080,Boissy-le-Cutté,2.9
Totale,2017,91081,Boissy-le-Sec,3.9
Totale,2017,91085,Boissy-sous-Saint-Yon,16.1
Totale,2017,91086,Bondoufle,40.1
Totale,2017,91093,Boullay-les-Troux,2.2
Totale,2017,91095,Bouray-sur-Juine,8.1
Totale,2017,91097,Boussy-Saint-Antoine,17.1
Totale,2017,91098,Boutervilliers,2.3
Totale,2017,91099,Boutigny-sur-Essonne,6.4
Totale,2017,91100,Bouville,4.3
Totale,2017,91103,Brétigny-sur-Orge,97.5
Totale,2017,91105,Breuillet,18.6
Totale,2017,91106,Breux-Jouy,3.3
Totale,2017,91109,Brières-les-Scellés,3.9
Totale,2017,91111,Briis-sous-Forges,43.4
Totale,2017,91112,Brouy,1.2
Totale,2017,91114,Brunoy,62.1
Totale,2017,91115,Bruyères-le-Ch?tel,27.6
Totale,2017,91121,Buno-Bonnevaux,1.7
Totale,2017,91122,Bures-sur-Yvette,22.4
Totale,2017,91129,Cerny,11
Totale,2017,91130,Chalo-Saint-Mars,3.7
Totale,2017,91131,Chalou-Moulineux,1.4
Totale,2017,91132,Chamarande,3.7
Totale,2017,91135,Champcueil,9
Totale,2017,91136,Champlan,74.9
Totale,2017,91137,Champmotteux,1
Totale,2017,91145,Chatignonville,0.9
Totale,2017,91148,Chauffour-lès-?tréchy,1.7
Totale,2017,91156,Cheptainville,9.8
Totale,2017,91159,Chevannes,7.5
Totale,2017,91161,Chilly-Mazarin,149.7
Totale,2017,91174,Corbeil-Essonnes,116
Totale,2017,91175,Corbreuse,5.7
Totale,2017,91179,Le Coudray-Montceaux,64
Totale,2017,91180,Courances,4.4
Totale,2017,91184,Courdimanche-sur-Essonne,1.5
Totale,2017,91186,Courson-Monteloup,0.9
Totale,2017,91191,Crosne,17
Totale,2017,91195,Dannemois,2.7
Totale,2017,91198,D'Huison-Longueville,4.3
Totale,2017,91200,Dourdan,42.4
Totale,2017,91201,Draveil,60.5
Totale,2017,91204,?charcon,6.2
Totale,2017,91207,?gly,24.4
Totale,2017,91215,?pinay-sous-Sénart,23.3
Totale,2017,91216,?pinay-sur-Orge,39.1
Totale,2017,91223,?tampes,64.1
Totale,2017,91225,?tiolles,16.1
Totale,2017,91226,?tréchy,23.9
Totale,2017,91228,Evry-Courcouronnes,247
Totale,2017,91232,La Ferté-Alais,9.7
Totale,2017,91235,Fleury-Mérogis,57.6
Totale,2017,91240,Fontaine-la-Rivière,1.1
Totale,2017,91243,Fontenay-lès-Briis,9.8
Totale,2017,91244,Fontenay-le-Vicomte,4.6
Totale,2017,91247,La Forêt-le-Roi,2.6
Totale,2017,91248,La Forêt-Sainte-Croix,0.6
Totale,2017,91249,Forges-les-Bains,26.8
Totale,2017,91272,Gif-sur-Yvette,56.7
Totale,2017,91273,Gironville-sur-Essonne,2.8
Totale,2017,91274,Gometz-la-Ville,8.6
Totale,2017,91275,Gometz-le-Ch?tel,12.8
Totale,2017,91284,Les Granges-le-Roi,5.6
Totale,2017,91286,Grigny,105.3
Totale,2017,91292,Guibeville,3.8
Totale,2017,91293,Guigneville-sur-Essonne,2.7
Totale,2017,91294,Guillerval,5.4
Totale,2017,91312,Igny,26.2
Totale,2017,91315,Itteville,21
Totale,2017,91318,Janville-sur-Juine,4.8
Totale,2017,91319,Janvry,19.3
Totale,2017,91326,Juvisy-sur-Orge,34.6
Totale,2017,91330,Lardy,22.3
Totale,2017,91332,Leudeville,6.8
Totale,2017,91333,Leuville-sur-Orge,7.4
Totale,2017,91338,Limours,23.2
Totale,2017,91339,Linas,45.4
Totale,2017,91340,Lisses,60.5
Totale,2017,91345,Longjumeau,49.8
Totale,2017,91347,Longpont-sur-Orge,22.3
Totale,2017,91359,Maisse,16.4
Totale,2017,91363,Marcoussis,78.7
Totale,2017,91374,Marolles-en-Beauce,1
Totale,2017,91376,Marolles-en-Hurepoix,17.9
Totale,2017,91377,Massy,128.7
Totale,2017,91378,Mauchamps,3.6
Totale,2017,91386,Mennecy,35.9
Totale,2017,91390,Le Mérévillois,16.5
Totale,2017,91393,Mérobert,3.2
Totale,2017,91399,Mespuits,1.2
Totale,2017,91405,Milly-la-Forêt,23.5
Totale,2017,91408,Moigny-sur-?cole,3.2
Totale,2017,91411,Les Molières,6.6
Totale,2017,91412,Mondeville,1.6
Totale,2017,91414,Monnerville,4.4
Totale,2017,91421,Montgeron,67.6
Totale,2017,91425,Montlhéry,21.7
Totale,2017,91432,Morangis,43.8
Totale,2017,91433,Morigny-Champigny,25.4
Totale,2017,91434,Morsang-sur-Orge,53.9
Totale,2017,91435,Morsang-sur-Seine,3.3
Totale,2017,91441,Nainville-les-Roches,11
Totale,2017,91457,La Norville,15.9
Totale,2017,91458,Nozay,12.8
Totale,2017,91461,Ollainville,21.3
Totale,2017,91463,Oncy-sur-?cole,2.5
Totale,2017,91468,Ormoy,14.7
Totale,2017,91469,Ormoy-la-Rivière,3.7
Totale,2017,91471,Orsay,72.7
Totale,2017,91473,Orveau,1.2
Totale,2017,91477,Palaiseau,101.9
Totale,2017,91479,Paray-Vieille-Poste,119.6
Totale,2017,91482,Pecqueuse,2.9
Totale,2017,91494,Le Plessis-P?té,24.9
Totale,2017,91495,Plessis-Saint-Benoist,1.9
Totale,2017,91507,Prunay-sur-Essonne,1.7
Totale,2017,91508,Puiselet-le-Marais,2
Totale,2017,91511,Pussay,6.8
Totale,2017,91514,Quincy-sous-Sénart,24.8
Totale,2017,91519,Richarville,2.3
Totale,2017,91521,Ris-Orangis,95.6
Totale,2017,91525,Roinville,3.2
Totale,2017,91526,Roinvilliers,0.9
Totale,2017,91533,Saclas,3.8
Totale,2017,91534,Saclay,54.6
Totale,2017,91538,Saint-Aubin,6.7
Totale,2017,91540,Saint-Chéron,12.8
Totale,2017,91544,Saint-Cyr-la-Rivière,1.7
Totale,2017,91546,Saint-Cyr-sous-Dourdan,4.7
Totale,2017,91547,Saint-Escobille,3.2
Totale,2017,91549,Sainte-Geneviève-des-Bois,80.2
Totale,2017,91552,Saint-Germain-lès-Arpajon,37
Totale,2017,91553,Saint-Germain-lès-Corbeil,32.9
Totale,2017,91556,Saint-Hilaire,1.2
Totale,2017,91560,Saint-Jean-de-Beauregard,8
Totale,2017,91568,Saint-Maurice-Montcouronne,6.3
Totale,2017,91570,Saint-Michel-sur-Orge,74.5
Totale,2017,91573,Saint-Pierre-du-Perray,20.4
Totale,2017,91577,Saintry-sur-Seine,10.9
Totale,2017,91578,Saint-Sulpice-de-Favières,1.2
Totale,2017,91579,Saint-Vrain,11.1
Totale,2017,91581,Saint-Yon,5.4
Totale,2017,91587,Saulx-les-Chartreux,20.8
Totale,2017,91589,Savigny-sur-Orge,90.5
Totale,2017,91593,Sermaise,5.5
Totale,2017,91599,Soisy-sur-?cole,7.3
Totale,2017,91600,Soisy-sur-Seine,12.8
Totale,2017,91602,Souzy-la-Briche,2.5
Totale,2017,91613,Congerville-Thionville,3.1
Totale,2017,91617,Tigery,41
Totale,2017,91619,Torfou,1.6
Totale,2017,91629,Valpuiseaux,3.1
Totale,2017,91630,Le Val-Saint-Germain,6.7
Totale,2017,91631,Varennes-Jarcy,5.2
Totale,2017,91634,Vaugrigneuse,11.6
Totale,2017,91635,Vauhallan,4.4
Totale,2017,91639,Vayres-sur-Essonne,2.5
Totale,2017,91645,Verrières-le-Buisson,43
Totale,2017,91648,Vert-le-Grand,136.3
Totale,2017,91649,Vert-le-Petit,13.5
Totale,2017,91654,Videlles,4.4
Totale,2017,91657,Vigneux-sur-Seine,51.1
Totale,2017,91659,Villabé,36.8
Totale,2017,91661,Villebon-sur-Yvette,77.9
Totale,2017,91662,Villeconin,2.5
Totale,2017,91665,La Ville-du-Bois,14.1
Totale,2017,91666,Villejust,19.2
Totale,2017,91667,Villemoisson-sur-Orge,12.6
Totale,2017,91671,Villeneuve-sur-Auvers,2.8
Totale,2017,91679,Villiers-le-B?cle,7.9
Totale,2017,91685,Villiers-sur-Orge,7.7
Totale,2017,91687,Viry-Ch?tillon,98.7
Totale,2017,91689,Wissous,83.9
Totale,2017,91691,Yerres,58.5
Totale,2017,91692,Les Ulis,94.4
Totale,2017,92002,Antony,144.1
Totale,2017,92004,Asnières-sur-Seine,140.3
Totale,2017,92007,Bagneux,79.4
Totale,2017,92009,Bois-Colombes,52.3
Totale,2017,92012,Boulogne-Billancourt,270.1
Totale,2017,92014,Bourg-la-Reine,36.8
Totale,2017,92019,Ch?tenay-Malabry,74.4
Totale,2017,92020,Ch?tillon,70.5
Totale,2017,92022,Chaville,44.6
Totale,2017,92023,Clamart,122.3
Totale,2017,92024,Clichy,150
Totale,2017,92025,Colombes,195.7
Totale,2017,92026,Courbevoie,236.3
Totale,2017,92032,Fontenay-aux-Roses,51.5
Totale,2017,92033,Garches,39.8
Totale,2017,92035,La Garenne-Colombes,53.2
Totale,2017,92036,Gennevilliers,283.4
Totale,2017,92040,Issy-les-Moulineaux,116.9
Totale,2017,92044,Levallois-Perret,156
Totale,2017,92046,Malakoff,59.2
Totale,2017,92047,Marnes-la-Coquette,28.1
Totale,2017,92048,Meudon,131.3
Totale,2017,92049,Montrouge,82.1
Totale,2017,92050,Nanterre,321.3
Totale,2017,92051,Neuilly-sur-Seine,183.2
Totale,2017,92060,Le Plessis-Robinson,51.3
Totale,2017,92062,Puteaux,136.4
Totale,2017,92063,Rueil-Malmaison,177.8
Totale,2017,92064,Saint-Cloud,105.8
Totale,2017,92071,Sceaux,41.4
Totale,2017,92072,Sèvres,66.5
Totale,2017,92073,Suresnes,108.1
Totale,2017,92075,Vanves,46.9
Totale,2017,92076,Vaucresson,30.7
Totale,2017,92077,Ville-d'Avray,25.5
Totale,2017,92078,Villeneuve-la-Garenne,60.1
Totale,2017,93001,Aubervilliers,132.8
Totale,2017,93005,Aulnay-sous-Bois,245.8
Totale,2017,93006,Bagnolet,81.4
Totale,2017,93007,Le Blanc-Mesnil,123.1
Totale,2017,93008,Bobigny,115.4
Totale,2017,93010,Bondy,111.1
Totale,2017,93013,Le Bourget,47.1
Totale,2017,93014,Clichy-sous-Bois,48.6
Totale,2017,93015,Coubron,9.2
Totale,2017,93027,La Courneuve,135.9
